"Subject","Predicate","Object"
"UserSession: 854_Instagram_Smartphone","performsActivity","At School"
"UserID: 855","hasGender","Male"
"UserID: 855","livesIn","India"
"UserID: 855","hasProfession","Students"
"UserID: 855","hasDemographics","Urban"
"UserID: 855","watched","VideoID: 7979 (Entertainment)"
"VideoID: 7979 (Entertainment)","watchReason","Habit"
"UserID: 855","watchedSession","UserSession: 855_Instagram_Smartphone"
"UserSession: 855_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 855_Instagram_Smartphone","usesDevice","Smartphone (Windows)"
"UserSession: 855_Instagram_Smartphone","connectsVia","Mobile Data"
"UserSession: 855_Instagram_Smartphone","performsActivity","At School"
"UserID: 856","hasGender","Female"
"UserID: 856","livesIn","India"
"UserID: 856","hasProfession","Students"
"UserID: 856","hasDemographics","Rural"
"UserID: 856","watched","VideoID: 4239 (Trends)"
"VideoID: 4239 (Trends)","watchReason","Boredom"
"UserID: 856","watchedSession","UserSession: 856_Facebook_Smartphone"
"UserSession: 856_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 856_Facebook_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 856_Facebook_Smartphone","connectsVia","Mobile Data"
"UserSession: 856_Facebook_Smartphone","performsActivity","At Home"
"UserID: 857","hasGender","Other"
"UserID: 857","livesIn","United States"
"UserID: 857","hasProfession","Labor/Worker"
"UserID: 857","hasDemographics","Rural"
"UserID: 857","watched","VideoID: 6113 (Jokes/Memes)"
"VideoID: 6113 (Jokes/Memes)","watchReason","Procrastination"
"UserID: 857","watchedSession","UserSession: 857_Tiktok_Smartphone"
"UserSession: 857_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 857_Tiktok_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 857_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 857_Tiktok_Smartphone","performsActivity","At Home"
"UserID: 858","hasGender","Male"
"UserID: 858","livesIn","Mexico"
"UserID: 858","hasProfession","Students"
"UserID: 858","hasDemographics","Rural"
"UserID: 858","watched","VideoID: 4723 (Vlogs)"
"VideoID: 4723 (Vlogs)","watchReason","Entertainment"
"UserID: 858","watchedSession","UserSession: 858_Facebook_Smartphone"
"UserSession: 858_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 858_Facebook_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 858_Facebook_Smartphone","connectsVia","Wi-Fi"
"UserSession: 858_Facebook_Smartphone","performsActivity","At School"
"UserID: 859","hasGender","Male"
"UserID: 859","livesIn","India"
"UserID: 859","hasProfession","Driver"
"UserID: 859","hasDemographics","Rural"
"UserID: 859","watched","VideoID: 1389 (Gaming)"
"VideoID: 1389 (Gaming)","watchReason","Procrastination"
"UserID: 859","watchedSession","UserSession: 859_Facebook_Tablet"
"UserSession: 859_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 859_Facebook_Tablet","usesDevice","Tablet (Ios)"
"UserSession: 859_Facebook_Tablet","connectsVia","Mobile Data"
"UserSession: 859_Facebook_Tablet","performsActivity","At School"
"UserID: 860","hasGender","Other"
"UserID: 860","livesIn","Pakistan"
"UserID: 860","hasProfession","Students"
"UserID: 860","hasDemographics","Rural"
"UserID: 860","watched","VideoID: 4186 (Vlogs)"
"VideoID: 4186 (Vlogs)","watchReason","Habit"
"UserID: 860","watchedSession","UserSession: 860_Facebook_Smartphone"
"UserSession: 860_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 860_Facebook_Smartphone","usesDevice","Smartphone (Windows)"
"UserSession: 860_Facebook_Smartphone","connectsVia","Wi-Fi"
"UserSession: 860_Facebook_Smartphone","performsActivity","At Home"
"UserID: 861","hasGender","Male"
"UserID: 861","livesIn","India"
"UserID: 861","hasProfession","Manager"
"UserID: 861","hasDemographics","Urban"
"UserID: 861","watched","VideoID: 8912 (Life Hacks)"
"VideoID: 8912 (Life Hacks)","watchReason","Habit"
"UserID: 861","watchedSession","UserSession: 861_Facebook_Smartphone"
"UserSession: 861_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 861_Facebook_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 861_Facebook_Smartphone","connectsVia","Mobile Data"
"UserSession: 861_Facebook_Smartphone","performsActivity","At Home"
"UserID: 862","hasGender","Male"
"UserID: 862","livesIn","Germany"
"UserID: 862","hasProfession","Engineer"
"UserID: 862","hasDemographics","Rural"
"UserID: 862","watched","VideoID: 3236 (Vlogs)"
"VideoID: 3236 (Vlogs)","watchReason","Procrastination"
"UserID: 862","watchedSession","UserSession: 862_Instagram_Tablet"
"UserSession: 862_Instagram_Tablet","usesPlatform","Instagram"
"UserSession: 862_Instagram_Tablet","usesDevice","Tablet (Android)"
"UserSession: 862_Instagram_Tablet","connectsVia","Mobile Data"
"UserSession: 862_Instagram_Tablet","performsActivity","At School"
"UserID: 863","hasGender","Male"
"UserID: 863","livesIn","Japan"
"UserID: 863","hasProfession","Labor/Worker"
"UserID: 863","hasDemographics","Rural"
"UserID: 863","watched","VideoID: 4577 (Gaming)"
"VideoID: 4577 (Gaming)","watchReason","Entertainment"
"UserID: 863","watchedSession","UserSession: 863_Instagram_Smartphone"
"UserSession: 863_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 863_Instagram_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 863_Instagram_Smartphone","connectsVia","Mobile Data"
"UserSession: 863_Instagram_Smartphone","performsActivity","At School"
"UserID: 864","hasGender","Female"
"UserID: 864","livesIn","Pakistan"
"UserID: 864","hasProfession","Students"
"UserID: 864","hasDemographics","Urban"
"UserID: 864","watched","VideoID: 1101 (Entertainment)"
"VideoID: 1101 (Entertainment)","watchReason","Entertainment"
"UserID: 864","watchedSession","UserSession: 864_Facebook_Smartphone"
"UserSession: 864_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 864_Facebook_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 864_Facebook_Smartphone","connectsVia","Mobile Data"
"UserSession: 864_Facebook_Smartphone","performsActivity","At School"
"UserID: 865","hasGender","Male"
"UserID: 865","livesIn","United States"
"UserID: 865","hasProfession","Students"
"UserID: 865","hasDemographics","Rural"
"UserID: 865","watched","VideoID: 8865 (Vlogs)"
"VideoID: 8865 (Vlogs)","watchReason","Procrastination"
"UserID: 865","watchedSession","UserSession: 865_Facebook_Computer"
"UserSession: 865_Facebook_Computer","usesPlatform","Facebook"
"UserSession: 865_Facebook_Computer","usesDevice","Computer (Ios)"
"UserSession: 865_Facebook_Computer","connectsVia","Mobile Data"
"UserSession: 865_Facebook_Computer","performsActivity","At School"
"UserID: 866","hasGender","Other"
"UserID: 866","livesIn","Barzil"
"UserID: 866","hasProfession","Students"
"UserID: 866","hasDemographics","Rural"
"UserID: 866","watched","VideoID: 8709 (Vlogs)"
"VideoID: 8709 (Vlogs)","watchReason","Entertainment"
"UserID: 866","watchedSession","UserSession: 866_Tiktok_Smartphone"
"UserSession: 866_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 866_Tiktok_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 866_Tiktok_Smartphone","connectsVia","Wi-Fi"
"UserSession: 866_Tiktok_Smartphone","performsActivity","At Home"
"UserID: 867","hasGender","Other"
"UserID: 867","livesIn","Germany"
"UserID: 867","hasProfession","Students"
"UserID: 867","hasDemographics","Rural"
"UserID: 867","watched","VideoID: 2533 (Trends)"
"VideoID: 2533 (Trends)","watchReason","Boredom"
"UserID: 867","watchedSession","UserSession: 867_Facebook_Tablet"
"UserSession: 867_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 867_Facebook_Tablet","usesDevice","Tablet (Android)"
"UserSession: 867_Facebook_Tablet","connectsVia","Wi-Fi"
"UserSession: 867_Facebook_Tablet","performsActivity","At School"
"UserID: 868","hasGender","Other"
"UserID: 868","livesIn","Germany"
"UserID: 868","hasProfession","Waiting Staff"
"UserID: 868","hasDemographics","Rural"
"UserID: 868","watched","VideoID: 7771 (Entertainment)"
"VideoID: 7771 (Entertainment)","watchReason","Entertainment"
"UserID: 868","watchedSession","UserSession: 868_Instagram_Computer"
"UserSession: 868_Instagram_Computer","usesPlatform","Instagram"
"UserSession: 868_Instagram_Computer","usesDevice","Computer (Android)"
"UserSession: 868_Instagram_Computer","connectsVia","Mobile Data"
"UserSession: 868_Instagram_Computer","performsActivity","At Work"
"UserID: 869","hasGender","Female"
"UserID: 869","livesIn","India"
"UserID: 869","hasProfession","Waiting Staff"
"UserID: 869","hasDemographics","Rural"
"UserID: 869","watched","VideoID: 3671 (Trends)"
"VideoID: 3671 (Trends)","watchReason","Procrastination"
"UserID: 869","watchedSession","UserSession: 869_Youtube_Tablet"
"UserSession: 869_Youtube_Tablet","usesPlatform","Youtube"
"UserSession: 869_Youtube_Tablet","usesDevice","Tablet (Android)"
"UserSession: 869_Youtube_Tablet","connectsVia","Wi-Fi"
"UserSession: 869_Youtube_Tablet","performsActivity","At Home"
"UserID: 870","hasGender","Female"
"UserID: 870","livesIn","Japan"
"UserID: 870","hasProfession","Waiting Staff"
"UserID: 870","hasDemographics","Rural"
"UserID: 870","watched","VideoID: 782 (Asmr)"
"VideoID: 782 (Asmr)","watchReason","Habit"
"UserID: 870","watchedSession","UserSession: 870_Instagram_Computer"
"UserSession: 870_Instagram_Computer","usesPlatform","Instagram"
"UserSession: 870_Instagram_Computer","usesDevice","Computer (Android)"
"UserSession: 870_Instagram_Computer","connectsVia","Mobile Data"
"UserSession: 870_Instagram_Computer","performsActivity","At Home"
"UserID: 871","hasGender","Male"
"UserID: 871","livesIn","Philippines"
"UserID: 871","hasProfession","Teacher"
"UserID: 871","hasDemographics","Rural"
"UserID: 871","watched","VideoID: 3524 (Vlogs)"
"VideoID: 3524 (Vlogs)","watchReason","Entertainment"
"UserID: 871","watchedSession","UserSession: 871_Tiktok_Smartphone"
"UserSession: 871_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 871_Tiktok_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 871_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 871_Tiktok_Smartphone","performsActivity","At Home"
"UserID: 872","hasGender","Female"
"UserID: 872","livesIn","Japan"
"UserID: 872","hasProfession","Artist"
"UserID: 872","hasDemographics","Rural"
"UserID: 872","watched","VideoID: 6132 (Vlogs)"
"VideoID: 6132 (Vlogs)","watchReason","Entertainment"
"UserID: 872","watchedSession","UserSession: 872_Instagram_Smartphone"
"UserSession: 872_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 872_Instagram_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 872_Instagram_Smartphone","connectsVia","Mobile Data"
"UserSession: 872_Instagram_Smartphone","performsActivity","At Home"
"UserID: 873","hasGender","Female"
"UserID: 873","livesIn","United States"
"UserID: 873","hasProfession","Students"
"UserID: 873","hasDemographics","Rural"
"UserID: 873","watched","VideoID: 4783 (Jokes/Memes)"
"VideoID: 4783 (Jokes/Memes)","watchReason","Habit"
"UserID: 873","watchedSession","UserSession: 873_Youtube_Tablet"
"UserSession: 873_Youtube_Tablet","usesPlatform","Youtube"
"UserSession: 873_Youtube_Tablet","usesDevice","Tablet (Macos)"
"UserSession: 873_Youtube_Tablet","connectsVia","Wi-Fi"
"UserSession: 873_Youtube_Tablet","performsActivity","At Home"
"UserID: 874","hasGender","Female"
"UserID: 874","livesIn","United States"
"UserID: 874","hasProfession","Manager"
"UserID: 874","hasDemographics","Rural"
"UserID: 874","watched","VideoID: 9782 (Vlogs)"
"VideoID: 9782 (Vlogs)","watchReason","Habit"
"UserID: 874","watchedSession","UserSession: 874_Facebook_Tablet"
"UserSession: 874_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 874_Facebook_Tablet","usesDevice","Tablet (Android)"
"UserSession: 874_Facebook_Tablet","connectsVia","Wi-Fi"
"UserSession: 874_Facebook_Tablet","performsActivity","At School"
"UserID: 875","hasGender","Male"
"UserID: 875","livesIn","Indonesia"
"UserID: 875","hasProfession","Waiting Staff"
"UserID: 875","hasDemographics","Rural"
"UserID: 875","watched","VideoID: 4996 (Gaming)"
"VideoID: 4996 (Gaming)","watchReason","Entertainment"
"UserID: 875","watchedSession","UserSession: 875_Youtube_Computer"
"UserSession: 875_Youtube_Computer","usesPlatform","Youtube"
"UserSession: 875_Youtube_Computer","usesDevice","Computer (Android)"
"UserSession: 875_Youtube_Computer","connectsVia","Wi-Fi"
"UserSession: 875_Youtube_Computer","performsActivity","At Home"
"UserID: 876","hasGender","Female"
"UserID: 876","livesIn","Pakistan"
"UserID: 876","hasProfession","Waiting Staff"
"UserID: 876","hasDemographics","Rural"
"UserID: 876","watched","VideoID: 1502 (Pranks)"
"VideoID: 1502 (Pranks)","watchReason","Habit"
"UserID: 876","watchedSession","UserSession: 876_Facebook_Tablet"
"UserSession: 876_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 876_Facebook_Tablet","usesDevice","Tablet (Ios)"
"UserSession: 876_Facebook_Tablet","connectsVia","Mobile Data"
"UserSession: 876_Facebook_Tablet","performsActivity","At Home"
"UserID: 877","hasGender","Male"
"UserID: 877","livesIn","Pakistan"
"UserID: 877","hasProfession","Waiting Staff"
"UserID: 877","hasDemographics","Urban"
"UserID: 877","watched","VideoID: 3081 (Asmr)"
"VideoID: 3081 (Asmr)","watchReason","Boredom"
"UserID: 877","watchedSession","UserSession: 877_Facebook_Tablet"
"UserSession: 877_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 877_Facebook_Tablet","usesDevice","Tablet (Macos)"
"UserSession: 877_Facebook_Tablet","connectsVia","Mobile Data"
"UserSession: 877_Facebook_Tablet","performsActivity","At School"
"UserID: 878","hasGender","Male"
"UserID: 878","livesIn","Pakistan"
"UserID: 878","hasProfession","Waiting Staff"
"UserID: 878","hasDemographics","Urban"
"UserID: 878","watched","VideoID: 9269 (Asmr)"
"VideoID: 9269 (Asmr)","watchReason","Habit"
"UserID: 878","watchedSession","UserSession: 878_Instagram_Smartphone"
"UserSession: 878_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 878_Instagram_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 878_Instagram_Smartphone","connectsVia","Wi-Fi"
"UserSession: 878_Instagram_Smartphone","performsActivity","At Home"
"UserID: 879","hasGender","Male"
"UserID: 879","livesIn","Indonesia"
"UserID: 879","hasProfession","Labor/Worker"
"UserID: 879","hasDemographics","Rural"
"UserID: 879","watched","VideoID: 9293 (Jokes/Memes)"
"VideoID: 9293 (Jokes/Memes)","watchReason","Boredom"
"UserID: 879","watchedSession","UserSession: 879_Instagram_Smartphone"
"UserSession: 879_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 879_Instagram_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 879_Instagram_Smartphone","connectsVia","Wi-Fi"
"UserSession: 879_Instagram_Smartphone","performsActivity","At Home"
"UserID: 880","hasGender","Male"
"UserID: 880","livesIn","Vietnam"
"UserID: 880","hasProfession","Waiting Staff"
"UserID: 880","hasDemographics","Rural"
"UserID: 880","watched","VideoID: 503 (Jokes/Memes)"
"VideoID: 503 (Jokes/Memes)","watchReason","Boredom"
"UserID: 880","watchedSession","UserSession: 880_Instagram_Smartphone"
"UserSession: 880_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 880_Instagram_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 880_Instagram_Smartphone","connectsVia","Wi-Fi"
"UserSession: 880_Instagram_Smartphone","performsActivity","At Home"
"UserID: 881","hasGender","Other"
"UserID: 881","livesIn","India"
"UserID: 881","hasProfession","Waiting Staff"
"UserID: 881","hasDemographics","Rural"
"UserID: 881","watched","VideoID: 9532 (Life Hacks)"
"VideoID: 9532 (Life Hacks)","watchReason","Entertainment"
"UserID: 881","watchedSession","UserSession: 881_Tiktok_Smartphone"
"UserSession: 881_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 881_Tiktok_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 881_Tiktok_Smartphone","connectsVia","Wi-Fi"
"UserSession: 881_Tiktok_Smartphone","performsActivity","At Work"
"UserID: 882","hasGender","Male"
"UserID: 882","livesIn","Japan"
"UserID: 882","hasProfession","Engineer"
"UserID: 882","hasDemographics","Urban"
"UserID: 882","watched","VideoID: 3886 (Pranks)"
"VideoID: 3886 (Pranks)","watchReason","Procrastination"
"UserID: 882","watchedSession","UserSession: 882_Instagram_Smartphone"
"UserSession: 882_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 882_Instagram_Smartphone","usesDevice","Smartphone (Windows)"
"UserSession: 882_Instagram_Smartphone","connectsVia","Mobile Data"
"UserSession: 882_Instagram_Smartphone","performsActivity","Commuting"
"UserID: 883","hasGender","Male"
"UserID: 883","livesIn","India"
"UserID: 883","hasProfession","Engineer"
"UserID: 883","hasDemographics","Urban"
"UserID: 883","watched","VideoID: 8010 (Trends)"
"VideoID: 8010 (Trends)","watchReason","Entertainment"
"UserID: 883","watchedSession","UserSession: 883_Tiktok_Smartphone"
"UserSession: 883_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 883_Tiktok_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 883_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 883_Tiktok_Smartphone","performsActivity","At School"
"UserID: 884","hasGender","Female"
"UserID: 884","livesIn","United States"
"UserID: 884","hasProfession","Cashier"
"UserID: 884","hasDemographics","Urban"
"UserID: 884","watched","VideoID: 624 (Gaming)"
"VideoID: 624 (Gaming)","watchReason","Boredom"
"UserID: 884","watchedSession","UserSession: 884_Instagram_Computer"
"UserSession: 884_Instagram_Computer","usesPlatform","Instagram"
"UserSession: 884_Instagram_Computer","usesDevice","Computer (Android)"
"UserSession: 884_Instagram_Computer","connectsVia","Wi-Fi"
"UserSession: 884_Instagram_Computer","performsActivity","Commuting"
"UserID: 885","hasGender","Female"
"UserID: 885","livesIn","Japan"
"UserID: 885","hasProfession","Labor/Worker"
"UserID: 885","hasDemographics","Rural"
"UserID: 885","watched","VideoID: 1051 (Trends)"
"VideoID: 1051 (Trends)","watchReason","Procrastination"
